date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:13	293439/293439	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2018:16:10%20GMT	https://gramentheme.com/html/addina/assets/css/main.css	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/css/main.css	(from https://gramentheme.com/html/addina/index.html)
16:48:13	6347/6347	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Feb%202024%2018:09:58%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/logo/logo-light.svg	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/logo/logo-light.svg	(from https://gramentheme.com/html/addina/index.html)
16:48:15	364543/364543	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2002:26:48%20GMT	https://gramentheme.com/html/addina/assets/imgs/product/details/details-05.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/product/details/details-05.png	(from https://gramentheme.com/html/addina/index.html)
16:48:16	478/478	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:31:52%20GMT	https://gramentheme.com/html/addina/assets/imgs/icons/call.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/icons/call.png	(from https://gramentheme.com/html/addina/index.html)
16:48:16	458115/458115	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2002:26:18%20GMT	https://gramentheme.com/html/addina/assets/imgs/product/details/details-04.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/product/details/details-04.png	(from https://gramentheme.com/html/addina/index.html)
16:48:16	32669/32669	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/wishlist.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/wishlist.html	(from https://gramentheme.com/html/addina/index.html)
16:48:17	34970/34970	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/cart.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/cart.html	(from https://gramentheme.com/html/addina/index.html)
16:48:18	6359/6359	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Feb%202024%2018:09:36%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/logo/logo.svg	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/logo/logo.svg	(from https://gramentheme.com/html/addina/index.html)
16:48:18	197606/197606	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/pharmacy.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/pharmacy.html	(from https://gramentheme.com/html/addina/index.html)
16:48:18	436927/436927	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2002:27:14%20GMT	https://gramentheme.com/html/addina/assets/imgs/product/details/details-06.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/product/details/details-06.png	(from https://gramentheme.com/html/addina/index.html)
16:48:18	309344/309344	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/grocery.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/grocery.html	(from https://gramentheme.com/html/addina/index.html)
16:48:19	33590/33590	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:08%20GMT	https://gramentheme.com/html/addina/about.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/about.html	(from https://gramentheme.com/html/addina/index.html)
16:48:19	161198/161198	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/product.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/product.html	(from https://gramentheme.com/html/addina/index.html)
16:48:20	52786/52786	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/product-details.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/product-details.html	(from https://gramentheme.com/html/addina/index.html)
16:48:20	47156/47156	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/checkout.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/checkout.html	(from https://gramentheme.com/html/addina/index.html)
16:48:20	39041/39041	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/store.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/store.html	(from https://gramentheme.com/html/addina/index.html)
16:48:21	35936/35936	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/portfolio.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/portfolio.html	(from https://gramentheme.com/html/addina/index.html)
16:48:21	29373/29373	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/portfolio-details.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/portfolio-details.html	(from https://gramentheme.com/html/addina/index.html)
16:48:22	37189/37189	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/faq.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/faq.html	(from https://gramentheme.com/html/addina/index.html)
16:48:22	4271/4271	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2003:09:22%20GMT	https://gramentheme.com/html/addina/coming-soon.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/coming-soon.html	(from https://gramentheme.com/html/addina/index.html)
16:48:22	28322/28322	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/error.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/error.html	(from https://gramentheme.com/html/addina/index.html)
16:48:23	50312/50312	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/blog.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/blog.html	(from https://gramentheme.com/html/addina/index.html)
16:48:23	37929/37929	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/blog-grid.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/blog-grid.html	(from https://gramentheme.com/html/addina/index.html)
16:48:23	52065/52065	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/blog-details.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/blog-details.html	(from https://gramentheme.com/html/addina/index.html)
16:48:24	34015/34015	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202024%2016:02:06%20GMT	https://gramentheme.com/html/addina/contact.html	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/contact.html	(from https://gramentheme.com/html/addina/index.html)
16:48:25	8023/8023	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:25:04%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/banner/circle.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/banner/circle.png	(from https://gramentheme.com/html/addina/index.html)
16:48:26	368327/368327	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Dec%202023%2001:06:56%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/banner/chair1.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/banner/chair1.png	(from https://gramentheme.com/html/addina/index.html)
16:48:29	290513/290513	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Dec%202023%2016:45:22%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/banner/chair3.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/banner/chair3.png	(from https://gramentheme.com/html/addina/index.html)
16:48:29	84637/84637	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:55:50%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/off-01.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/off-01.png	(from https://gramentheme.com/html/addina/index.html)
16:48:29	243267/243267	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Dec%202023%2016:44:56%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/banner/chair2.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/banner/chair2.png	(from https://gramentheme.com/html/addina/index.html)
16:48:31	32172/32172	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Dec%202023%2023:10:50%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product1.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product1.png	(from https://gramentheme.com/html/addina/index.html)
16:48:31	73491/73491	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:56:06%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/off-02.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/off-02.png	(from https://gramentheme.com/html/addina/index.html)
16:48:31	53168/53168	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Dec%202023%2023:11:14%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product2.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product2.png	(from https://gramentheme.com/html/addina/index.html)
16:48:31	35606/35606	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Dec%202023%2023:11:42%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product3.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product3.png	(from https://gramentheme.com/html/addina/index.html)
16:48:32	23387/23387	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Dec%202023%2023:12:10%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product4.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product4.png	(from https://gramentheme.com/html/addina/index.html)
16:48:32	34562/34562	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2017:17:32%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product5.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product5.png	(from https://gramentheme.com/html/addina/index.html)
16:48:32	39154/39154	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2017:17:48%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product6.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product6.png	(from https://gramentheme.com/html/addina/index.html)
16:48:33	31408/31408	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2017:18:20%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product7.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product7.png	(from https://gramentheme.com/html/addina/index.html)
16:48:33	36276/36276	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2017:18:42%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/product8.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/product8.png	(from https://gramentheme.com/html/addina/index.html)
16:48:34	701997/701997	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Dec%202023%2000:35:46%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/rating/bg-image.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/rating/bg-image.png	(from https://gramentheme.com/html/addina/index.html)
16:48:35	472618/472618	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2016:19:06%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/ad/ad-discount.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/ad/ad-discount.png	(from https://gramentheme.com/html/addina/index.html)
16:48:36	287769/287769	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2001:14:18%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/testimonial/bg.jpg	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/testimonial/bg.jpg	(from https://gramentheme.com/html/addina/index.html)
16:48:37	7923/7923	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:03:12%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/fs-01.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/fs-01.png	(from https://gramentheme.com/html/addina/index.html)
16:48:38	254389/254389	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2016:19:26%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/ad/ad-timer.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/ad/ad-timer.png	(from https://gramentheme.com/html/addina/index.html)
16:48:38	5052/5052	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:03:30%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/fs-02.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/fs-02.png	(from https://gramentheme.com/html/addina/index.html)
16:48:38	7799/7799	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:03:54%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/fs-03.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/fs-03.png	(from https://gramentheme.com/html/addina/index.html)
16:48:38	8421/8421	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:04:12%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/fs-04.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/fs-04.png	(from https://gramentheme.com/html/addina/index.html)
16:48:39	8334/8334	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:04:28%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/fs-05.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/fs-05.png	(from https://gramentheme.com/html/addina/index.html)
16:48:39	4689/4689	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2001:04:56%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/product/fs-06.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/product/fs-06.png	(from https://gramentheme.com/html/addina/index.html)
16:48:41	52771/52771	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2000:18:40%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/blog/blog-image1.jpg	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/blog/blog-image1.jpg	(from https://gramentheme.com/html/addina/index.html)
16:48:41	50405/50405	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2000:19:24%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/blog/blog-image2.jpg	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/blog/blog-image2.jpg	(from https://gramentheme.com/html/addina/index.html)
16:48:41	2159/2159	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2011:54:34%20GMT	https://gramentheme.com/html/addina/assets/imgs/app/play-store.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/app/play-store.png	(from https://gramentheme.com/html/addina/index.html)
16:48:41	1695/1695	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2011:54:34%20GMT	https://gramentheme.com/html/addina/assets/imgs/app/apple-store.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/app/apple-store.png	(from https://gramentheme.com/html/addina/index.html)
16:48:42	11755/11755	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2000:36:00%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-01.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-01.png	(from https://gramentheme.com/html/addina/index.html)
16:48:42	7062/7062	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2000:36:08%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-02.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-02.png	(from https://gramentheme.com/html/addina/index.html)
16:48:42	9225/9225	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2000:36:18%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-03.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-03.png	(from https://gramentheme.com/html/addina/index.html)
16:48:43	7891/7891	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2000:36:26%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-04.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-04.png	(from https://gramentheme.com/html/addina/index.html)
16:48:43	8590/8590	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Dec%202023%2000:36:34%20GMT	https://gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-05.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/furniture/brand/brand-05.png	(from https://gramentheme.com/html/addina/index.html)
16:48:43	4257/4257	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2011:54:34%20GMT	https://gramentheme.com/html/addina/assets/imgs/icons/payoneer.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/icons/payoneer.png	(from https://gramentheme.com/html/addina/index.html)
16:48:43	2515/2515	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2011:54:34%20GMT	https://gramentheme.com/html/addina/assets/imgs/icons/maser.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/icons/maser.png	(from https://gramentheme.com/html/addina/index.html)
16:48:44	3002/3002	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2011:54:34%20GMT	https://gramentheme.com/html/addina/assets/imgs/icons/paypal.png	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/imgs/icons/paypal.png	(from https://gramentheme.com/html/addina/index.html)
16:48:44	89503/89503	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:36%20GMT	https://gramentheme.com/html/addina/assets/js/jquery-3.6.0.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/jquery-3.6.0.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:44	9034/9034	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:38%20GMT	https://gramentheme.com/html/addina/assets/js/waypoints.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/waypoints.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:45	114659/114659	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Mar%202024%2014:06:58%20GMT	https://gramentheme.com/html/addina/assets/js/bootstrap.bundle.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/bootstrap.bundle.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:45	11546/11546	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:38%20GMT	https://gramentheme.com/html/addina/assets/js/meanmenu.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/meanmenu.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:45	143720/143720	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:38%20GMT	https://gramentheme.com/html/addina/assets/js/swiper.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/swiper.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:46	42864/42864	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:38%20GMT	https://gramentheme.com/html/addina/assets/js/slick.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/slick.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:46	20213/20213	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:38%20GMT	https://gramentheme.com/html/addina/assets/js/magnific-popup.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/magnific-popup.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:46	4874/4874	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:36%20GMT	https://gramentheme.com/html/addina/assets/js/counterup.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/counterup.js	(from https://gramentheme.com/html/addina/index.html)
16:48:47	8416/8416	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:38%20GMT	https://gramentheme.com/html/addina/assets/js/wow.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/wow.js	(from https://gramentheme.com/html/addina/index.html)
16:48:47	1250/1250	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:36%20GMT	https://gramentheme.com/html/addina/assets/js/ajax-form.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/ajax-form.js	(from https://gramentheme.com/html/addina/index.html)
16:48:47	5871/5871	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202023%2011:54:36%20GMT	https://gramentheme.com/html/addina/assets/js/beforeafter.jquery-1.0.0.min.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/beforeafter.jquery-1.0.0.min.js	(from https://gramentheme.com/html/addina/index.html)
16:48:48	23054/23054	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Feb%202024%2002:59:30%20GMT	https://gramentheme.com/html/addina/assets/js/main.js	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/js/main.js	(from https://gramentheme.com/html/addina/index.html)
16:48:48	104740/104740	---M--	200	added ('OK')	font/woff2	date:Thu,%2002%20Nov%202023%2011:54:34%20GMT	https://gramentheme.com/html/addina/assets/fonts/fa-brands-400.woff2	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/fonts/fa-brands-400.woff2	(from https://gramentheme.com/html/addina/assets/css/fontawesome-pro.css)
16:48:49	180684/180684	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2002%20Nov%202023%2011:54:34%20GMT	https://gramentheme.com/html/addina/assets/fonts/fa-brands-400.ttf	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/fonts/fa-brands-400.ttf	(from https://gramentheme.com/html/addina/assets/css/fontawesome-pro.css)
16:48:49	50333/50333	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Jul%202025%2011:18:50%20GMT	https://gramentheme.com/html/addina/assets/fonts/fa-duotone-900.woff2	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/fonts/fa-duotone-900.woff2	(from https://gramentheme.com/html/addina/assets/css/fontawesome-pro.css)
16:48:50	50333/50333	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Jul%202025%2011:18:51%20GMT	https://gramentheme.com/html/addina/assets/fonts/fa-duotone-900.ttf	D:/Yashvi/admin/shop-user/gramentheme.com/html/addina/assets/fonts/fa-duotone-900.ttf	(from https://gramentheme.com/html/addina/assets/css/fontawesome-pro.css)
